U_10,fhs_s,fhs_ns,h_ns,fmc,DF,wrf,ROS
40.0,4.0,1.0,10.0,30.0,7.0,3.0,16.45579606861644
40.0,4.0,1.0,10.0,30.0,7.0,4.0,12.707019594367866
40.0,4.0,1.0,10.0,30.0,7.0,5.0,10.356780223104677
40.0,4.0,1.0,10.0,30.0,7.0,6.0,8.73157081842176
40.0,4.0,1.0,10.0,30.0,9.0,2.0,34.16994945614669
40.0,4.0,1.0,10.0,30.0,9.0,3.0,23.672066623173784
40.0,4.0,1.0,10.0,30.0,9.0,4.0,18.114480697216777
40.0,4.0,1.0,10.0,30.0,9.0,5.0,14.630235279522054
40.0,4.0,1.0,10.0,30.0,9.0,6.0,12.220851584270072
40.0,4.0,1.0,15.0,0.0,1.0,2.0,131.78289448424408
40.0,4.0,1.0,15.0,0.0,1.0,3.0,111.70232364704562
40.0,4.0,1.0,15.0,0.0,1.0,4.0,101.07165652629311
40.0,4.0,1.0,15.0,0.0,1.0,5.0,94.40691868939831
40.0,4.0,1.0,15.0,0.0,1.0,6.0,89.79819893739881
40.0,4.0,1.0,15.0,0.0,3.0,2.0,418.6957668086577
40.0,4.0,1.0,15.0,0.0,3.0,3.0,306.4210613898791
40.0,4.0,1.0,15.0,0.0,3.0,4.0,246.9827601053077
40.0,4.0,1.0,15.0,0.0,3.0,5.0,209.71880563920308
40.0,4.0,1.0,15.0,0.0,3.0,6.0,183.95048178483802
40.0,4.0,1.0,15.0,0.0,5.0,2.0,847.1469417418108
40.0,4.0,1.0,15.0,0.0,5.0,3.0,597.1973911220833
40.0,4.0,1.0,15.0,0.0,5.0,4.0,464.8739382101888
40.0,4.0,1.0,15.0,0.0,5.0,5.0,381.9157274682794
40.0,4.0,1.0,15.0,0.0,5.0,6.0,324.5494583375933
40.0,4.0,1.0,15.0,0.0,7.0,2.0,1387.0559061035758
40.0,4.0,1.0,15.0,0.0,7.0,3.0,963.6166151354693
40.0,4.0,1.0,15.0,0.0,7.0,4.0,739.4475820624331
40.0,4.0,1.0,15.0,0.0,7.0,5.0,598.9081578088558
40.0,4.0,1.0,15.0,0.0,7.0,6.0,501.7240169854153
40.0,4.0,1.0,15.0,0.0,9.0,2.0,2022.8861298338807
40.0,4.0,1.0,15.0,0.0,9.0,3.0,1395.1345793888056
40.0,4.0,1.0,15.0,0.0,9.0,4.0,1062.8025046972036
40.0,4.0,1.0,15.0,0.0,9.0,5.0,854.4518783957666
40.0,4.0,1.0,15.0,0.0,9.0,6.0,710.3757466293775
40.0,4.0,1.0,15.0,10.0,1.0,2.0,33.49181851634906
40.0,4.0,1.0,15.0,10.0,1.0,3.0,28.388463966305004
40.0,4.0,1.0,15.0,10.0,1.0,4.0,25.68674478408952
40.0,4.0,1.0,15.0,10.0,1.0,5.0,23.992942329940107
40.0,4.0,1.0,15.0,10.0,1.0,6.0,22.821664326593968
40.0,4.0,1.0,15.0,10.0,3.0,2.0,106.40897432402156
40.0,4.0,1.0,15.0,10.0,3.0,3.0,77.8750430230069
40.0,4.0,1.0,15.0,10.0,3.0,4.0,62.769161433944134
40.0,4.0,1.0,15.0,10.0,3.0,5.0,53.29875478469964
40.0,4.0,1.0,15.0,10.0,3.0,6.0,46.74989251104479
40.0,4.0,1.0,15.0,10.0,5.0,2.0,215.2972260970415
40.0,4.0,1.0,15.0,10.0,5.0,3.0,151.77407295670898
40.0,4.0,1.0,15.0,10.0,5.0,4.0,118.1448748143682
40.0,4.0,1.0,15.0,10.0,5.0,5.0,97.06155175121256
40.0,4.0,1.0,15.0,10.0,5.0,6.0,82.48226449087176
40.0,4.0,1.0,15.0,10.0,7.0,2.0,352.5117949568577
40.0,4.0,1.0,15.0,10.0,7.0,3.0,244.89728291189036
40.0,4.0,1.0,15.0,10.0,7.0,4.0,187.92609099771354
40.0,4.0,1.0,15.0,10.0,7.0,5.0,152.20885387134467
40.0,4.0,1.0,15.0,10.0,7.0,6.0,127.51009748217513
40.0,4.0,1.0,15.0,10.0,9.0,2.0,514.1041665899685
40.0,4.0,1.0,15.0,10.0,9.0,3.0,354.5649404776077
40.0,4.0,1.0,15.0,10.0,9.0,4.0,270.1047715285667
40.0,4.0,1.0,15.0,10.0,9.0,5.0,217.1537311741626
40.0,4.0,1.0,15.0,10.0,9.0,6.0,180.53766141380063
40.0,4.0,1.0,15.0,20.0,1.0,2.0,11.882255474543847
40.0,4.0,1.0,15.0,20.0,1.0,3.0,10.071683065309093
40.0,4.0,1.0,15.0,20.0,1.0,4.0,9.113164866964945
40.0,4.0,1.0,15.0,20.0,1.0,5.0,8.512236211096706
40.0,4.0,1.0,15.0,20.0,1.0,6.0,8.096689218308642
40.0,4.0,1.0,15.0,20.0,3.0,2.0,37.751865193136446
40.0,4.0,1.0,15.0,20.0,3.0,3.0,27.628573104764676
40.0,4.0,1.0,15.0,20.0,3.0,4.0,22.2692957600056
40.0,4.0,1.0,15.0,20.0,3.0,5.0,18.909376942841035
40.0,4.0,1.0,15.0,20.0,3.0,6.0,16.585966090570253
40.0,4.0,1.0,15.0,20.0,5.0,2.0,76.38333051986652
40.0,4.0,1.0,15.0,20.0,5.0,3.0,53.84653294963163
40.0,4.0,1.0,15.0,20.0,5.0,4.0,41.91553781611005
40.0,4.0,1.0,15.0,20.0,5.0,5.0,34.43557876979946
40.0,4.0,1.0,15.0,20.0,5.0,6.0,29.263127002823385
40.0,4.0,1.0,15.0,20.0,7.0,2.0,125.06443038984922
40.0,4.0,1.0,15.0,20.0,7.0,3.0,86.88486351256908
40.0,4.0,1.0,15.0,20.0,7.0,4.0,66.67257624357343
40.0,4.0,1.0,15.0,20.0,7.0,5.0,54.00078488732905
40.0,4.0,1.0,15.0,20.0,7.0,6.0,45.23813937208557
40.0,4.0,1.0,15.0,20.0,9.0,2.0,182.39430758193913
40.0,4.0,1.0,15.0,20.0,9.0,3.0,125.79284708039286
40.0,4.0,1.0,15.0,20.0,9.0,4.0,95.82799747433926
40.0,4.0,1.0,15.0,20.0,9.0,5.0,77.0419829488283
40.0,4.0,1.0,15.0,20.0,9.0,6.0,64.05130299653025
40.0,4.0,1.0,15.0,30.0,1.0,2.0,2.8528087964964266
40.0,4.0,1.0,15.0,30.0,1.0,3.0,2.4181087593844133
40.0,4.0,1.0,15.0,30.0,1.0,4.0,2.1879782800577963
40.0,4.0,1.0,15.0,30.0,1.0,5.0,2.0437014161913005
40.0,4.0,1.0,15.0,30.0,1.0,6.0,1.9439328058527037
40.0,4.0,1.0,15.0,30.0,3.0,2.0,9.063839212837781
40.0,4.0,1.0,15.0,30.0,3.0,3.0,6.633339651447199
40.0,4.0,1.0,15.0,30.0,3.0,4.0,5.346631619899878
40.0,4.0,1.0,15.0,30.0,3.0,5.0,4.53994925411032
40.0,4.0,1.0,15.0,30.0,3.0,6.0,3.9821219180937293
40.0,4.0,1.0,15.0,30.0,5.0,2.0,18.338861479590808
40.0,4.0,1.0,15.0,30.0,5.0,3.0,12.928005393306101
40.0,4.0,1.0,15.0,30.0,5.0,4.0,10.063494699962918
40.0,4.0,1.0,15.0,30.0,5.0,5.0,8.267632541430507
40.0,4.0,1.0,15.0,30.0,5.0,6.0,7.025779432658722
40.0,4.0,1.0,15.0,30.0,7.0,2.0,30.026698879631155
40.0,4.0,1.0,15.0,30.0,7.0,3.0,20.86017283857162
40.0,4.0,1.0,15.0,30.0,7.0,4.0,16.007408054828645
40.0,4.0,1.0,15.0,30.0,7.0,5.0,12.965039716097976
40.0,4.0,1.0,15.0,30.0,7.0,6.0,10.861217570544738
40.0,4.0,1.0,15.0,30.0,9.0,2.0,43.7910198291378
40.0,4.0,1.0,15.0,30.0,9.0,3.0,30.201584325138498
40.0,4.0,1.0,15.0,30.0,9.0,4.0,23.007328426081266
40.0,4.0,1.0,15.0,30.0,9.0,5.0,18.49699723481013
40.0,4.0,1.0,15.0,30.0,9.0,6.0,15.378066984591086
40.0,4.0,1.0,20.0,0.0,1.0,2.0,144.3425283668627
40.0,4.0,1.0,20.0,0.0,1.0,3.0,120.22615193095184
40.0,4.0,1.0,20.0,0.0,1.0,4.0,107.45892672966393
40.0,4.0,1.0,20.0,0.0,1.0,5.0,99.4547057429045
40.0,4.0,1.0,20.0,0.0,1.0,6.0,93.919722632716
40.0,4.0,1.0,20.0,0.0,3.0,2.0,488.91932796990227
40.0,4.0,1.0,20.0,0.0,3.0,3.0,354.07958252330224
40.0,4.0,1.0,20.0,0.0,3.0,4.0,282.6953345299922
40.0,4.0,1.0,20.0,0.0,3.0,5.0,237.942047351001
40.0,4.0,1.0,20.0,0.0,3.0,6.0,206.99478976392396
40.0,4.0,1.0,20.0,0.0,5.0,2.0,1003.4808861480841
40.0,4.0,1.0,20.0,0.0,5.0,3.0,703.2963196035071
40.0,4.0,1.0,20.0,0.0,5.0,4.0,544.3784169405377
40.0,4.0,1.0,20.0,0.0,5.0,5.0,444.7472134791609
40.0,4.0,1.0,20.0,0.0,5.0,6.0,375.8514359489436
40.0,4.0,1.0,20.0,0.0,7.0,2.0,1651.901089499616
40.0,4.0,1.0,20.0,0.0,7.0,3.0,1143.35870683861
40.0,4.0,1.0,20.0,0.0,7.0,4.0,874.1360422692933
40.0,4.0,1.0,20.0,0.0,7.0,5.0,705.3509172415279
40.0,4.0,1.0,20.0,0.0,7.0,6.0,588.6346474352438
40.0,4.0,1.0,20.0,0.0,9.0,2.0,2415.520866503363
40.0,4.0,1.0,20.0,0.0,9.0,3.0,1661.603419559299
40.0,4.0,1.0,20.0,0.0,9.0,4.0,1262.4790380878776
40.0,4.0,1.0,20.0,0.0,9.0,5.0,1012.2539735077786
40.0,4.0,1.0,20.0,0.0,9.0,6.0,839.221331294661
40.0,4.0,1.0,20.0,10.0,1.0,2.0,36.68377283086552
40.0,4.0,1.0,20.0,10.0,1.0,3.0,30.554742913708473
40.0,4.0,1.0,20.0,10.0,1.0,4.0,27.310030532239143
40.0,4.0,1.0,20.0,10.0,1.0,5.0,25.275806608850132
40.0,4.0,1.0,20.0,10.0,1.0,6.0,23.869124424921825
40.0,4.0,1.0,20.0,10.0,3.0,2.0,124.25586390091833
40.0,4.0,1.0,20.0,10.0,3.0,3.0,89.98716536487146
40.0,4.0,1.0,20.0,10.0,3.0,4.0,71.84529431191902
40.0,4.0,1.0,20.0,10.0,3.0,5.0,60.47151945232956
40.0,4.0,1.0,20.0,10.0,3.0,6.0,52.60646277147929
40.0,4.0,1.0,20.0,10.0,5.0,2.0,255.02854414474083
40.0,4.0,1.0,20.0,10.0,5.0,3.0,178.73846823263602
40.0,4.0,1.0,20.0,10.0,5.0,4.0,138.3504529608714
40.0,4.0,1.0,20.0,10.0,5.0,5.0,113.0297905338306
40.0,4.0,1.0,20.0,10.0,5.0,6.0,95.52034906484941
40.0,4.0,1.0,20.0,10.0,7.0,2.0,419.8205822766709
40.0,4.0,1.0,20.0,10.0,7.0,3.0,290.5776387625527
40.0,4.0,1.0,20.0,10.0,7.0,4.0,222.15634131319737
40.0,4.0,1.0,20.0,10.0,7.0,5.0,179.26063168553347
40.0,4.0,1.0,20.0,10.0,7.0,6.0,149.59790389710517
40.0,4.0,1.0,20.0,10.0,9.0,2.0,613.8898891240946
40.0,4.0,1.0,20.0,10.0,9.0,3.0,422.2863702593705
40.0,4.0,1.0,20.0,10.0,9.0,4.0,320.85134409754096
40.0,4.0,1.0,20.0,10.0,9.0,5.0,257.2581707653194
40.0,4.0,1.0,20.0,10.0,9.0,6.0,213.28298056262608
40.0,4.0,1.0,20.0,20.0,1.0,2.0,13.01469970445757
40.0,4.0,1.0,20.0,20.0,1.0,3.0,10.840237327885454
40.0,4.0,1.0,20.0,20.0,1.0,4.0,9.689075546711532
40.0,4.0,1.0,20.0,20.0,1.0,5.0,8.9673718763558
40.0,4.0,1.0,20.0,20.0,1.0,6.0,8.468307990864895
40.0,4.0,1.0,20.0,20.0,3.0,2.0,44.08359965166228
40.0,4.0,1.0,20.0,20.0,3.0,3.0,31.925722031888796
40.0,4.0,1.0,20.0,20.0,3.0,4.0,25.489333797783686
40.0,4.0,1.0,20.0,20.0,3.0,5.0,21.454136409931657
40.0,4.0,1.0,20.0,20.0,3.0,6.0,18.66376500152304
40.0,4.0,1.0,20.0,20.0,5.0,2.0,90.4792408733955
40.0,4.0,1.0,20.0,20.0,5.0,3.0,63.41298373010346
40.0,4.0,1.0,20.0,20.0,5.0,4.0,49.08408978441874
40.0,4.0,1.0,20.0,20.0,5.0,5.0,40.100803923248975
40.0,4.0,1.0,20.0,20.0,5.0,6.0,33.888789587585286
40.0,4.0,1.0,20.0,20.0,7.0,2.0,148.94429843061698
40.0,4.0,1.0,20.0,20.0,7.0,3.0,103.09137848937402
40.0,4.0,1.0,20.0,20.0,7.0,4.0,78.81681317139557
40.0,4.0,1.0,20.0,20.0,7.0,5.0,63.59823731804371
40.0,4.0,1.0,20.0,20.0,7.0,6.0,53.07446986475053
40.0,4.0,1.0,20.0,20.0,9.0,2.0,217.79636994781643
40.0,4.0,1.0,20.0,20.0,9.0,3.0,149.8191127600388
40.0,4.0,1.0,20.0,20.0,9.0,4.0,113.8319090692765
40.0,4.0,1.0,20.0,20.0,9.0,5.0,91.27026967661278
40.0,4.0,1.0,20.0,20.0,9.0,6.0,75.66871479911372
40.0,4.0,1.0,20.0,30.0,1.0,2.0,3.1246971486329986
40.0,4.0,1.0,20.0,30.0,1.0,3.0,2.6026308280741404
40.0,4.0,1.0,20.0,30.0,1.0,4.0,2.3262485820806007
40.0,4.0,1.0,20.0,30.0,1.0,5.0,2.152974864505224
40.0,4.0,1.0,20.0,30.0,1.0,6.0,2.033154696895438
40.0,4.0,1.0,20.0,30.0,3.0,2.0,10.584024315662756
40.0,4.0,1.0,20.0,30.0,3.0,3.0,7.665041442863654
40.0,4.0,1.0,20.0,30.0,3.0,4.0,6.119730031973791
40.0,4.0,1.0,20.0,30.0,3.0,5.0,5.150920143285078
40.0,4.0,1.0,20.0,30.0,3.0,6.0,4.480980322814602
40.0,4.0,1.0,20.0,30.0,5.0,2.0,21.72314631821622
40.0,4.0,1.0,20.0,30.0,5.0,3.0,15.224813015078585
40.0,4.0,1.0,20.0,30.0,5.0,4.0,11.784591183466851
40.0,4.0,1.0,20.0,30.0,5.0,5.0,9.627795532919631
40.0,4.0,1.0,20.0,30.0,5.0,6.0,8.136354015043699
40.0,4.0,1.0,20.0,30.0,7.0,2.0,35.760012538121686
40.0,4.0,1.0,20.0,30.0,7.0,3.0,24.75119240008758
40.0,4.0,1.0,20.0,30.0,7.0,4.0,18.92311593610173
40.0,4.0,1.0,20.0,30.0,7.0,5.0,15.269290519066837
40.0,4.0,1.0,20.0,30.0,7.0,6.0,12.742640892036318
40.0,4.0,1.0,20.0,30.0,9.0,2.0,52.290695260949455
40.0,4.0,1.0,20.0,30.0,9.0,3.0,35.9700465690868
40.0,4.0,1.0,20.0,30.0,9.0,4.0,27.329884651152895
40.0,4.0,1.0,20.0,30.0,9.0,5.0,21.913064295736135
40.0,4.0,1.0,20.0,30.0,9.0,6.0,18.167289506690057
40.0,4.0,1.0,25.0,0.0,1.0,2.0,144.3425283668627
40.0,4.0,1.0,25.0,0.0,1.0,3.0,120.22615193095184
40.0,4.0,1.0,25.0,0.0,1.0,4.0,107.45892672966393
40.0,4.0,1.0,25.0,0.0,1.0,5.0,99.4547057429045
40.0,4.0,1.0,25.0,0.0,1.0,6.0,93.919722632716
40.0,4.0,1.0,25.0,0.0,3.0,2.0,488.91932796990227
40.0,4.0,1.0,25.0,0.0,3.0,3.0,354.07958252330224
40.0,4.0,1.0,25.0,0.0,3.0,4.0,282.6953345299922
40.0,4.0,1.0,25.0,0.0,3.0,5.0,237.942047351001
40.0,4.0,1.0,25.0,0.0,3.0,6.0,206.99478976392396
40.0,4.0,1.0,25.0,0.0,5.0,2.0,1003.4808861480841
40.0,4.0,1.0,25.0,0.0,5.0,3.0,703.2963196035071
40.0,4.0,1.0,25.0,0.0,5.0,4.0,544.3784169405377
40.0,4.0,1.0,25.0,0.0,5.0,5.0,444.7472134791609
40.0,4.0,1.0,25.0,0.0,5.0,6.0,375.8514359489436
40.0,4.0,1.0,25.0,0.0,7.0,2.0,1651.901089499616
40.0,4.0,1.0,25.0,0.0,7.0,3.0,1143.35870683861
40.0,4.0,1.0,25.0,0.0,7.0,4.0,874.1360422692933
40.0,4.0,1.0,25.0,0.0,7.0,5.0,705.3509172415279
40.0,4.0,1.0,25.0,0.0,7.0,6.0,588.6346474352438
40.0,4.0,1.0,25.0,0.0,9.0,2.0,2415.520866503363
40.0,4.0,1.0,25.0,0.0,9.0,3.0,1661.603419559299
40.0,4.0,1.0,25.0,0.0,9.0,4.0,1262.4790380878776
40.0,4.0,1.0,25.0,0.0,9.0,5.0,1012.2539735077786
40.0,4.0,1.0,25.0,0.0,9.0,6.0,839.221331294661
40.0,4.0,1.0,25.0,10.0,1.0,2.0,36.68377283086552
40.0,4.0,1.0,25.0,10.0,1.0,3.0,30.554742913708473
40.0,4.0,1.0,25.0,10.0,1.0,4.0,27.310030532239143
40.0,4.0,1.0,25.0,10.0,1.0,5.0,25.275806608850132
40.0,4.0,1.0,25.0,10.0,1.0,6.0,23.869124424921825
40.0,4.0,1.0,25.0,10.0,3.0,2.0,124.25586390091833
40.0,4.0,1.0,25.0,10.0,3.0,3.0,89.98716536487146
40.0,4.0,1.0,25.0,10.0,3.0,4.0,71.84529431191902
40.0,4.0,1.0,25.0,10.0,3.0,5.0,60.47151945232956
40.0,4.0,1.0,25.0,10.0,3.0,6.0,52.60646277147929
40.0,4.0,1.0,25.0,10.0,5.0,2.0,255.02854414474083
40.0,4.0,1.0,25.0,10.0,5.0,3.0,178.73846823263602
40.0,4.0,1.0,25.0,10.0,5.0,4.0,138.3504529608714
40.0,4.0,1.0,25.0,10.0,5.0,5.0,113.0297905338306
40.0,4.0,1.0,25.0,10.0,5.0,6.0,95.52034906484941
40.0,4.0,1.0,25.0,10.0,7.0,2.0,419.8205822766709
40.0,4.0,1.0,25.0,10.0,7.0,3.0,290.5776387625527
40.0,4.0,1.0,25.0,10.0,7.0,4.0,222.15634131319737
40.0,4.0,1.0,25.0,10.0,7.0,5.0,179.26063168553347
40.0,4.0,1.0,25.0,10.0,7.0,6.0,149.59790389710517
40.0,4.0,1.0,25.0,10.0,9.0,2.0,613.8898891240946
40.0,4.0,1.0,25.0,10.0,9.0,3.0,422.2863702593705
40.0,4.0,1.0,25.0,10.0,9.0,4.0,320.85134409754096
40.0,4.0,1.0,25.0,10.0,9.0,5.0,257.2581707653194
40.0,4.0,1.0,25.0,10.0,9.0,6.0,213.28298056262608
40.0,4.0,1.0,25.0,20.0,1.0,2.0,13.01469970445757
40.0,4.0,1.0,25.0,20.0,1.0,3.0,10.840237327885454
40.0,4.0,1.0,25.0,20.0,1.0,4.0,9.689075546711532
40.0,4.0,1.0,25.0,20.0,1.0,5.0,8.9673718763558
40.0,4.0,1.0,25.0,20.0,1.0,6.0,8.468307990864895
40.0,4.0,1.0,25.0,20.0,3.0,2.0,44.08359965166228
40.0,4.0,1.0,25.0,20.0,3.0,3.0,31.925722031888796
40.0,4.0,1.0,25.0,20.0,3.0,4.0,25.489333797783686
40.0,4.0,1.0,25.0,20.0,3.0,5.0,21.454136409931657
40.0,4.0,1.0,25.0,20.0,3.0,6.0,18.66376500152304
40.0,4.0,1.0,25.0,20.0,5.0,2.0,90.4792408733955
40.0,4.0,1.0,25.0,20.0,5.0,3.0,63.41298373010346
40.0,4.0,1.0,25.0,20.0,5.0,4.0,49.08408978441874
40.0,4.0,1.0,25.0,20.0,5.0,5.0,40.100803923248975
40.0,4.0,1.0,25.0,20.0,5.0,6.0,33.888789587585286
40.0,4.0,1.0,25.0,20.0,7.0,2.0,148.94429843061698
40.0,4.0,1.0,25.0,20.0,7.0,3.0,103.09137848937402
40.0,4.0,1.0,25.0,20.0,7.0,4.0,78.81681317139557
40.0,4.0,1.0,25.0,20.0,7.0,5.0,63.59823731804371
40.0,4.0,1.0,25.0,20.0,7.0,6.0,53.07446986475053
40.0,4.0,1.0,25.0,20.0,9.0,2.0,217.79636994781643
40.0,4.0,1.0,25.0,20.0,9.0,3.0,149.8191127600388
40.0,4.0,1.0,25.0,20.0,9.0,4.0,113.8319090692765
40.0,4.0,1.0,25.0,20.0,9.0,5.0,91.27026967661278
40.0,4.0,1.0,25.0,20.0,9.0,6.0,75.66871479911372
40.0,4.0,1.0,25.0,30.0,1.0,2.0,3.1246971486329986
40.0,4.0,1.0,25.0,30.0,1.0,3.0,2.6026308280741404
40.0,4.0,1.0,25.0,30.0,1.0,4.0,2.3262485820806007
40.0,4.0,1.0,25.0,30.0,1.0,5.0,2.152974864505224
40.0,4.0,1.0,25.0,30.0,1.0,6.0,2.033154696895438
40.0,4.0,1.0,25.0,30.0,3.0,2.0,10.584024315662756
40.0,4.0,1.0,25.0,30.0,3.0,3.0,7.665041442863654
40.0,4.0,1.0,25.0,30.0,3.0,4.0,6.119730031973791
40.0,4.0,1.0,25.0,30.0,3.0,5.0,5.150920143285078
40.0,4.0,1.0,25.0,30.0,3.0,6.0,4.480980322814602
40.0,4.0,1.0,25.0,30.0,5.0,2.0,21.72314631821622
40.0,4.0,1.0,25.0,30.0,5.0,3.0,15.224813015078585
40.0,4.0,1.0,25.0,30.0,5.0,4.0,11.784591183466851
40.0,4.0,1.0,25.0,30.0,5.0,5.0,9.627795532919631
40.0,4.0,1.0,25.0,30.0,5.0,6.0,8.136354015043699
40.0,4.0,1.0,25.0,30.0,7.0,2.0,35.760012538121686
40.0,4.0,1.0,25.0,30.0,7.0,3.0,24.75119240008758
40.0,4.0,1.0,25.0,30.0,7.0,4.0,18.92311593610173
40.0,4.0,1.0,25.0,30.0,7.0,5.0,15.269290519066837
40.0,4.0,1.0,25.0,30.0,7.0,6.0,12.742640892036318
40.0,4.0,1.0,25.0,30.0,9.0,2.0,52.290695260949455
40.0,4.0,1.0,25.0,30.0,9.0,3.0,35.9700465690868
40.0,4.0,1.0,25.0,30.0,9.0,4.0,27.329884651152895
40.0,4.0,1.0,25.0,30.0,9.0,5.0,21.913064295736135
40.0,4.0,1.0,25.0,30.0,9.0,6.0,18.167289506690057
40.0,4.0,2.0,5.0,0.0,1.0,2.0,117.56621969317844
40.0,4.0,2.0,5.0,0.0,1.0,3.0,102.05391384308744
40.0,4.0,2.0,5.0,0.0,1.0,4.0,93.8416891456632
40.0,4.0,2.0,5.0,0.0,1.0,5.0,88.69315763354759
40.0,4.0,2.0,5.0,0.0,1.0,6.0,85.13290673480643
40.0,4.0,2.0,5.0,0.0,3.0,2.0,339.20734055114195
40.0,4.0,2.0,5.0,0.0,3.0,3.0,252.47476786657265
40.0,4.0,2.0,5.0,0.0,3.0,4.0,206.55848808491868
40.0,4.0,2.0,5.0,0.0,3.0,5.0,177.77196286367032
40.0,4.0,2.0,5.0,0.0,3.0,6.0,157.86584943124595
40.0,4.0,2.0,5.0,0.0,5.0,2.0,670.1872574707324
40.0,4.0,2.0,5.0,0.0,5.0,3.0,477.10042205450645
40.0,4.0,2.0,5.0,0.0,5.0,4.0,374.88012715596807
40.0,4.0,2.0,5.0,0.0,5.0,5.0,310.7946413279994
40.0,4.0,2.0,5.0,0.0,5.0,6.0,266.4790130797546
40.0,4.0,2.0,5.0,0.0,7.0,2.0,1087.2686768331127
40.0,4.0,2.0,5.0,0.0,7.0,3.0,760.1604564694265
40.0,4.0,2.0,5.0,0.0,7.0,4.0,586.9891541523435
40.0,4.0,2.0,5.0,0.0,7.0,5.0,478.42199484735744
40.0,4.0,2.0,5.0,0.0,7.0,6.0,403.34693206882116
40.0,4.0,2.0,5.0,0.0,9.0,2.0,1578.4495789698724
40.0,4.0,2.0,5.0,0.0,9.0,3.0,1093.5094780473537
40.0,4.0,2.0,5.0,0.0,9.0,4.0,836.7818766157485
40.0,4.0,2.0,5.0,0.0,9.0,5.0,675.830344637447
40.0,4.0,2.0,5.0,0.0,9.0,6.0,564.5310673520588
40.0,4.0,2.0,5.0,10.0,1.0,2.0,29.878737365932743
40.0,4.0,2.0,5.0,10.0,1.0,3.0,25.93637948758562
40.0,4.0,2.0,5.0,10.0,1.0,4.0,23.849292690334426
40.0,4.0,2.0,5.0,10.0,1.0,5.0,22.540824821994377
40.0,4.0,2.0,5.0,10.0,1.0,6.0,21.63600878012512
40.0,4.0,2.0,5.0,10.0,3.0,2.0,86.20747581553944
40.0,4.0,2.0,5.0,10.0,3.0,3.0,64.1649216951718
40.0,4.0,2.0,5.0,10.0,3.0,4.0,52.49557936199878
40.0,4.0,2.0,5.0,10.0,3.0,5.0,45.17965962750225
40.0,4.0,2.0,5.0,10.0,3.0,6.0,40.1206423623721
40.0,4.0,2.0,5.0,10.0,5.0,2.0,170.32400211746057
40.0,4.0,2.0,5.0,10.0,5.0,3.0,121.25216107947537
40.0,4.0,2.0,5.0,10.0,5.0,4.0,95.27349686187583
40.0,4.0,2.0,5.0,10.0,5.0,5.0,78.9865616774388
40.0,4.0,2.0,5.0,10.0,5.0,6.0,67.72401516457815
40.0,4.0,2.0,5.0,10.0,7.0,2.0,276.32269988848446
40.0,4.0,2.0,5.0,10.0,7.0,3.0,193.19014164181212
40.0,4.0,2.0,5.0,10.0,7.0,4.0,149.1797118197764
40.0,4.0,2.0,5.0,10.0,7.0,5.0,121.58803074076593
40.0,4.0,2.0,5.0,10.0,7.0,6.0,102.50816163087268
40.0,4.0,2.0,5.0,10.0,9.0,2.0,401.1533290641684
40.0,4.0,2.0,5.0,10.0,9.0,3.0,277.9087614367756
40.0,4.0,2.0,5.0,10.0,9.0,4.0,212.6630080411183
40.0,4.0,2.0,5.0,10.0,9.0,5.0,171.75815828772238
40.0,4.0,2.0,5.0,10.0,9.0,6.0,143.47212609491223
40.0,4.0,2.0,5.0,20.0,1.0,2.0,10.60040351244306
40.0,4.0,2.0,5.0,20.0,1.0,3.0,9.201730476527313
40.0,4.0,2.0,5.0,20.0,1.0,4.0,8.461272071428159
40.0,4.0,2.0,5.0,20.0,1.0,5.0,7.997052743228386
40.0,4.0,2.0,5.0,20.0,1.0,6.0,7.676041348708026
40.0,4.0,2.0,5.0,20.0,3.0,2.0,30.584760602227906
40.0,4.0,2.0,5.0,20.0,3.0,3.0,22.76448475659673
40.0,4.0,2.0,5.0,20.0,3.0,4.0,18.62442569247081
40.0,4.0,2.0,5.0,20.0,3.0,5.0,16.028877550642978
40.0,4.0,2.0,5.0,20.0,3.0,6.0,14.234035160551183
40.0,4.0,2.0,5.0,20.0,5.0,2.0,60.42769238160292
40.0,4.0,2.0,5.0,20.0,5.0,3.0,43.01794344441362
40.0,4.0,2.0,5.0,20.0,5.0,4.0,33.80121115589295
40.0,4.0,2.0,5.0,20.0,5.0,5.0,28.022918625603864
40.0,4.0,2.0,5.0,20.0,5.0,6.0,24.027182923930432
40.0,4.0,2.0,5.0,20.0,7.0,2.0,98.03399931502426
40.0,4.0,2.0,5.0,20.0,7.0,3.0,68.5401605478889
40.0,4.0,2.0,5.0,20.0,7.0,4.0,52.92610332867173
40.0,4.0,2.0,5.0,20.0,7.0,5.0,43.13710356465775
40.0,4.0,2.0,5.0,20.0,7.0,6.0,36.36793159288382
40.0,4.0,2.0,5.0,20.0,9.0,2.0,142.32151467312477
40.0,4.0,2.0,5.0,20.0,9.0,3.0,98.5967035619121
40.0,4.0,2.0,5.0,20.0,9.0,4.0,75.44876042774517
40.0,4.0,2.0,5.0,20.0,9.0,5.0,60.93650351101728
40.0,4.0,2.0,5.0,20.0,9.0,6.0,50.90116127625408
40.0,4.0,2.0,5.0,30.0,1.0,2.0,2.545049166086047
40.0,4.0,2.0,5.0,30.0,1.0,3.0,2.2092419829438255
40.0,4.0,2.0,5.0,30.0,1.0,4.0,2.0314654441350033
